candidate_name,candidate_id,year,office,district,TOT,FND,COMM,ADS,INFO,OVERHEAD,CONTRIB,GENERAL,LOGTOT,LOGFND,LOGCOMM,LOGADS,LOGINFO,LOGOVERHEAD,LOGCONTRIB,LOGGENERAL,votes_name,party,votes,total_votes,vote_share,winning_votes,winner,incumbent,race_total,opposing_total,contested
"BURKE, AUTUMN",1357823,2014,A,62,1171012.32,17290.83,228441.88,16071.0,365941.89,322394.11,88396.13,627745.6,13.9733791634468,9.757931582152104,12.339037102477029,9.684771684549071,12.810229829286332,12.683530020216956,11.389583469386896,13.349890267835569,Autumn Burke,DEM,54304,71565,75.88066792426466,54304,1,0,1228908.6400000001,57896.320000000065,1
"GROSE, TED",1361796,2014,A,62,57896.32,425.0,15001.21,0.0,32664.81,7834.2,0.0,48091.02,10.966409103682823,6.052089168924417,9.615886143497633,0.0,10.394053630634637,8.966254043642046,0.0,10.780850744277592,Ted J. Grose,REP,17261,71565,24.119332075735343,54304,0,0,1228908.6400000001,1171012.32,1
"MILLER, ADAM J.",1365738,2014,A,63,952.91,0.0,0.0,0.0,0.0,0.0,952.91,0.0,6.859520460579696,0.0,0.0,0.0,0.0,0.0,6.859520460579696,0.0,Adam J. Miller,REP,12781,41325,30.928009679370845,28544,0,0,998075.5900000001,997122.68,1
"RENDON, ANTHONY",1335212,2014,A,63,997122.68,13927.65,390.15,0.0,185386.03,48083.01,479215.79,199703.83,13.812629090521494,9.541631351896207,5.966531280562769,0.0,12.130195578681581,10.780684171242886,13.079906275991766,12.204590697988147,Anthony Rendon,DEM,28544,41325,69.07199032062917,28544,1,1,998075.5900000001,952.9100000000326,1
"GIPSON, MIKE",1299805,2014,A,64,1220856.33,23722.43,558805.36,7216.0,180631.16,292706.17000000004,20337.0,770374.9500000002,14.015063080322006,10.07417629305844,13.233556498301759,8.884056061742461,12.104212441073539,12.586924552061493,9.920197166099076,13.554632623361087,Mike Gipson,DEM,30041,47258,63.56807313047527,30041,1,0,2144835.44,923979.1099999999,1
"WALKER, PROPHET L.",1357980,2014,A,64,923979.11,11028.93,327382.76,1983.75,262534.12,263703.37,0.0,602929.56,13.736444742143144,9.308277099382385,12.69888528523279,7.592744271840619,12.478136333519403,12.48258015193359,0.0,13.309555652965413,Prophet La'Omar Walker,DEM,17217,47258,36.43192686952474,30041,0,0,2144835.44,1220856.33,1
"KIM, YOUNG O.",1358869,2014,A,65,2451169.55,24069.56,369224.42,927238.33,129229.8,743089.63,2335.0,1449762.11,14.712075835964306,10.08870325059342,12.8191599224354,13.73996590967005,11.76934749388978,13.518571948995032,7.755767170102997,14.186910038868136,Young Kim,REP,42376,77580,54.62232534158288,42376,1,0,5542575.07,3091405.5200000005,1
"QUIRK-SILVA, SHARON",1345707,2014,A,65,3091405.52,19181.41,259587.43,1273705.47,551937.02,925634.9,22576.56,2104411.33,14.944136406297519,9.861696859812566,12.466848841992604,14.057440903143489,13.221189224547095,13.738235159423034,10.024667478887716,14.559546332781718,Sharon Quirk-Silva,DEM,35204,77580,45.377674658417114,42376,0,1,5542575.07,2451169.5500000003,1
"HADLEY, DAVID F.",1359993,2014,A,66,1992022.07,655.8,600582.83,710821.27,234912.16,335959.87,876.7,1546972.06,14.504660796382575,6.485855864410548,13.305655846044132,13.47417629884418,12.366966936016393,12.72474699728866,6.77616485859454,14.25181006862934,David Hadley,REP,54401,108096,50.32656157489639,54401,1,0,5483957.84,3491935.7699999996,1
"MURATSUCHI, AL",1315952,2014,A,66,3491935.77,18446.0,488014.89,1320068.03,290798.64,1185151.21,19515.41,2117327.56,15.065966802301677,9.822602823795664,13.098101196664874,14.093193831113313,12.580386347876782,13.985380927786276,9.878959688873909,14.56566526653703,Al Muratsuchi,DEM,53695,108096,49.67343842510361,54401,0,1,5483957.84,1992022.0699999998,1
"MELENDEZ, MELISSA",1340675,2014,A,67,452400.87,20621.69,63166.67,1135.0,50405.92,126235.16,151277.0,135329.28,13.022323946299176,9.934098713475326,11.053532067606957,7.034387929915503,10.827863907478998,11.745901795674248,11.926867872358338,11.815466198728313,Melissa Melendez,REP,54018,78404,68.8969950512729,54018,1,1,452400.87,0.0,1
"MELTON, CONRAD L",1366959,2014,A,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conrad Melton,DEM,24386,78404,31.103004948727104,54018,0,0,452400.87,452400.87,1
"WAGNER, DON",1260382,2014,A,68,447106.16,38900.47,12782.19,0.0,53256.04,93054.27000000002,200244.59,104938.7,13.010551339805534,10.56876161179576,9.455808074753168,0.0,10.882866504369336,11.44093815032434,12.207294848335948,11.561131649132713,Donald P. (Don) Wagner,REP,66445,97194,68.36327345309381,66445,1,1,447106.16,0.0,1
"CAMERON, ANNE",1364766,2014,A,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anne Cameron,DEM,30749,97194,31.636726546906186,66445,0,0,447106.16,447106.16,1
"DALY, TOM",1341148,2014,A,69,973377.69,14133.63,57476.94,1500.0,350957.48,119944.81000000006,230533.85,424068.05,13.788527456455796,9.556312342897677,10.95913910286774,7.3132203870903005,12.76842035550887,11.694786999303407,12.348152985300525,12.957649216619124,Tom Daly,DEM,32332,47997,67.36254349230161,32332,1,1,988355.36,14977.670000000042,1
"WALKER, SHERRY",1365739,2014,A,69,14977.67,0.0,6779.0,0.0,1250.0,6948.67,0.0,8029.0,9.614315704252537,0.0,8.821584877430965,0.0,7.1308988302963465,8.84630555333938,0.0,8.990815266184685,Sherry Walker,REP,15665,47997,32.637456507698396,32332,0,0,988355.36,973377.69,1
"GOYA, JOHN C.",1358230,2014,A,70,45856.17,10027.85,505.11,11388.8,1995.0,7049.12,100.0,23916.76,10.733265037878528,9.213121501049036,6.224776227337817,9.340385695315874,7.598399329323964,8.860658065320278,4.605170185988092,10.082334747385168,John C. Goya,REP,27755,76733,36.170878240131366,48978,0,0,908058.3400000001,862202.17,1
"O'DONNELL, PATRICK",1296270,2014,A,70,862202.17,2614.52,199556.11,375.0,261155.91,245083.88,102211.7,463701.54,13.667245058109447,7.868835803245131,12.20385072890064,5.9269260259704115,12.472872864280404,12.409355798279474,11.534801431608242,13.046996391486823,Patrick O'Donnell,DEM,48978,76733,63.829121759868634,48978,1,0,908058.3400000001,45856.17000000004,1
"JONES, BRIAN W.",1319720,2014,A,71,397334.2,84318.52,7263.26,0.0,3880.0,152152.51,130284.8,95461.78,12.892533019144995,11.342356811438984,8.890584042845104,0.0,8.263590432617319,11.932638652067125,11.777478102432672,11.466481236939574,Brian W. Jones,REP,64613,91548,70.57827587713548,64613,1,1,397334.2,0.0,1
"TEORA, ANTHONY",1364128,2014,A,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tony Teora,REP,26935,91548,29.421724122864507,64613,0,0,397334.2,397334.2,1
"ALLEN, TRAVIS",1345834,2014,A,72,658743.32,111585.05,31314.17,13485.24,103190.62,146237.19000000006,143453.0,259575.08,13.398089238368838,11.62254235938235,10.351825989738384,9.509351032968294,11.54433323642585,11.892985171514306,11.873762734401009,12.466801265367696,Travis Allen,REP,66150,100943,65.53203292947505,66150,1,1,667789.74,9046.420000000042,1
"BLOCK, JOEL",1364662,2014,A,72,9046.42,112.59,629.57,0.0,1500.0,3832.46,500.0,2242.1600000000008,9.110124378321023,4.723752901815039,6.445037046666787,0.0,7.3132203870903005,8.25126217363997,6.214608098422191,7.715194965938566,Joel Block,DEM,34793,100943,34.46796707052495,66150,0,0,667789.74,658743.32,1
"BROUGH, BILL",1356165,2014,A,73,229113.21,11936.98,51480.02,75.0,59995.03,70484.9,11331.84,123487.02999999998,12.34197152718959,9.387396423630786,10.848949050210376,4.31748811353631,11.002017004440033,11.163153781462443,9.335371741542577,11.723891409292245,William (Bill) Brough,REP,76783,113075,67.90448817156755,76783,1,0,274417.07,45303.860000000015,1
"GABRIELLA, WENDY B.",1359654,2014,A,73,45303.86,0.0,17834.0,7160.4,1690.43,16337.44,400.0,26684.83,10.721147517554007,0.0,9.788862026694824,8.876321124316037,7.432738213423116,9.701214685393216,5.991464547107983,10.191850518127554,Wendy Gabriella,DEM,36292,113075,32.09551182843246,76783,0,0,274417.07,229113.21000000002,1
"CURRY, KEITH",1362287,2014,A,74,560221.94,5573.2,230233.49,25986.2,57000.0,164970.79,0.0,318792.89,13.23608830562531,8.625724674239436,12.346849246877813,10.165320906865,10.950806546816688,12.013523706907973,0.0,12.672296923265556,Keith D. Curry,REP,40896,100966,40.50472436265674,60070,0,0,759167.99,198946.05000000005,1
"HARPER, MATTHEW",1341264,2014,A,74,198946.05,1996.7,106190.34,13228.89,53701.54,23728.58,100.0,175117.47,12.200788961423244,7.599251096792853,11.572988423200846,9.490158353362425,10.891196957925606,10.074435507774183,4.605170185988092,12.0732122848562,Matthew Harper,REP,60070,100966,59.49527563734326,60070,1,0,759167.99,560221.94,1
"WALDRON, MARIE",1273672,2014,A,75,313747.72,10968.96,0.0,0.0,58734.28,27045.03,127443.0,69703.23999999999,12.656344502469457,9.302824744764152,0.0,0.0,10.980778821733882,10.205258533567251,11.7554244847965,11.152002080603662,Marie Waldron,REP,66152,95913,68.97083815541167,66152,1,1,313747.72,0.0,1
"SHESTOPLE, NICHOLAS",1366956,2014,A,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nicholas Shestople,DEM,29761,95913,31.029161844588327,66152,0,0,313747.72,313747.72,1
"CHAVEZ, ROCKY",1339551,2014,A,76,573396.15,67874.8,98531.16,0.0,110574.2,53106.71,131030.0,276980.16,13.259332118073322,11.125420110638895,11.498128122311261,0.0,11.61344206780192,10.880058564595004,11.783181583598633,12.53170115805558,Rocky J. Chávez,REP,58824,87889,66.92987745906768,58824,1,0,573396.15,0.0,1
"KROUSE, THOMAS",1367077,2014,A,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thomas Krouse,REP,29065,87889,33.07012254093231,58824,0,0,573396.15,573396.15,1
"MAIENSCHEIN, BRIAN",1339637,2014,A,77,314741.51,89417.79,6760.02,752.19,0.0,32780.020000000004,57149.0,96930.0,12.659506977754074,11.401074934653654,8.818781127612516,6.622988951611253,0.0,10.39757446242576,10.953417171257096,11.481744347486654,Brian Maienschein,REP,82987,126025,65.84963300932355,82987,1,1,314741.51,0.0,1
"HERNANDEZ, RUBEN",1365276,2014,A,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ruben ""RJ"" Hernandez",DEM,43038,126025,34.15036699067645,82987,0,0,314741.51,314741.51,1
"ATKINS, TONI G.",1314678,2014,A,78,1902976.7,140091.52,62677.96,335084.75,335060.61,531622.63,482292.59,872914.8400000002,14.458929902377793,11.850051202299044,11.045765149673564,12.722138763886502,12.722066719815313,13.183689174516372,13.086306242057637,13.679593281380852,Toni Atkins,DEM,72224,117312,61.5657392253137,72224,1,1,1924079.7,21103.0,1
"DECKER, BARBARA V.",1365230,2014,A,78,21103.0,0.0,15909.0,0.0,2000.0,2265.0,0.0,17909.0,9.957170489452311,0.0,9.67464026580524,0.0,7.600902459542082,7.725330037917135,0.0,9.793058658766741,Barbara Decker,REP,45088,117312,38.43426077468631,72224,0,0,1924079.7,1902976.7,1
"WEBER, SHIRLEY N.",1342820,2014,A,79,624645.51,24167.63,42229.60000000001,2397.37,9856.0,115878.81,176055.85,78650.6,13.344939583808847,10.092769413449153,10.650876675943753,7.782127582138353,9.195835685773302,11.660300182586512,12.078556553227372,11.272770537192226,Shirley N. Weber,DEM,49264,79530,61.94392053313214,49264,1,0,624645.51,0.0,0
"GONZALEZ, LORENA S.",1353845,2014,A,80,1532635.36,28837.11,170582.87,234231.55,259819.54,400282.98999999993,393175.32,693471.07,14.242499269156244,10.26941837833334,12.046976498681733,12.364065434992375,12.467742592091687,12.899927050947651,12.88201089824554,13.449464801933221,Lorena Gonzalez,DEM,43362,43362,100.0,43362,1,0,1532635.36,0.0,0
"GAINES, EDWARD T",1265444,2012,S,1,519635.31,74218.62,70222.19,43448.54,159061.63,80892.64,72796.4,346950.98,13.160882517589762,11.214770341070672,11.15941963693191,10.679332528287787,11.977047016163885,11.300878122393756,11.195421782412607,12.756938780938206,Ted Gaines,REP,263256,413367,63.685780432400264,263256,1,0,519635.31,0.0,1
"GRIFFITH-FLATTER, JULIE",1344996,2012,S,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Julie Griffith-Flatter,DEM,150111,413367,36.314219567599736,263256,0,0,519635.31,519635.31,1
"MIRANDA, FRANK",1347838,2012,S,3,43400.89,0.0,8972.16,5399.96,0.0,11415.93,0.0,14372.12,10.678235226790674,0.0,9.101881728740118,8.594146825117523,0.0,9.342765027392954,0.0,9.57304549776716,Frank Miranda,REP,119033,352439,33.77407154145824,233406,0,0,311072.46,267671.57,1
"WOLK, LOIS",1235630,2012,S,3,267671.57,18128.46,8017.37,150.0,18614.0,119474.87,90149.0,44909.83,12.497516022897484,9.80523835805617,8.989365716905139,5.010635294096256,9.831669264745656,11.690861335352025,11.409219135946536,10.712411980726145,Lois Wolk,DEM,233406,352439,66.22592845854176,233406,1,0,311072.46,43400.890000000014,1
"BERRYHILL, WILLIAM R.",1291444,2012,S,5,3696511.85,93136.55,246463.78,886169.84,399644.18,303876.86,21430.0,1625414.35,15.122900189709311,11.441821974836804,12.414970324548891,13.694663904218721,12.898329880205727,12.624377832537578,9.972547088467623,14.301273325858308,Bill Berryhill,REP,139502,281927,49.48160339378633,142425,0,0,7031619.9,3335108.0500000003,1
"GALGIANI, CATHLEEN",1273495,2012,S,5,3335108.05,36240.28,122939.11,2357795.28,304180.32,266576.16,30462.4,2821154.9899999993,15.020015635607633,10.497926486396382,11.719444471131071,14.673237536972016,12.625375962434484,12.49341526037274,10.324248415203412,14.852656929985006,Cathleen Galgiani,DEM,142425,281927,50.51839660621367,142425,1,0,7031619.9,3696511.8500000006,1
"DE SAULNIER, MARK",1236046,2012,S,7,796402.26,101698.04,154644.24,3325.0,96433.8,289593.52,98055.0,356101.08,13.587859688938115,11.529763309481222,11.948882532026767,8.109224953089955,11.476612041551606,12.576233563552751,11.49328382471494,12.782969902117207,Mark DeSaulnier,DEM,229105,372812,61.4532257545358,229105,1,1,842094.16,45691.90000000002,1
"MEUSER, MARK P.",1345949,2012,S,7,45691.9,120.0,12133.66,11327.22,1000.0,20744.52,150.0,24580.88,10.729676318284515,4.787491742782046,9.403738687671225,9.334963957630618,6.907755278982138,9.94003739439371,5.010635294096256,10.109724183943774,Mark P. Meuser,REP,143707,372812,38.5467742454642,229105,0,0,842094.16,796402.26,1
"HANCOCK, LONI",1238901,2012,S,9,437960.19,120261.56,7549.95,3584.0,15000.0,75551.68000000001,189660.0,146395.51,12.98988329481684,11.697424316403653,8.929296219704586,8.18423477409482,9.615805480084347,11.232572204382837,12.152988274437716,11.894067210640126,Loni Hancock,DEM,300994,350981,85.75791851980593,300994,1,1,437960.19,0.0,0
"DHILLON, HARMEET K.",1304545,2012,S,11,45426.65,138.42,487.87,0.0,1063.3,14564.46,3000.0,1689.59,10.723854216215033,4.930292541413717,6.190048976921488,0.0,6.969132558657041,9.586339593526008,8.006367567650246,7.432241174933821,Harmeet K. Dhillon,REP,54887,358128,15.326084528436759,303241,0,0,648286.92,602860.27,1
"LENO, MARK",1226645,2012,S,11,602860.27,14059.74,20555.27,10949.0,127756.81,107307.37,322643.0,173320.81999999998,13.309440724147219,9.551070673017287,9.930872634735858,9.301003406873424,11.757883813885874,11.583452612187324,12.684301727793136,12.06289960697582,Mark Leno,DEM,303241,358128,84.67391547156325,303241,1,0,648286.92,45426.65000000002,1
"HILL, JERRY A.",1290757,2012,S,13,2060118.2,83140.65,551109.67,51716.09,337902.1,249867.42,126726.0,1023868.51,14.53827391776045,11.32828903091415,13.219689106442118,10.853524230646732,12.730511487539534,12.428685736174993,11.749782554412198,13.839098668133426,Jerry Hill,DEM,218775,331096,66.07600212627153,218775,1,0,2479077.92,418959.72,1
"LIEBER, SALLY",1231723,2012,S,13,418959.72,68684.5,67930.63,77829.01,21094.3,117458.75,8100.0,235538.44,12.945530060631587,11.137278834122997,11.126242316395247,11.262269519841695,9.956758140789091,11.67384248709923,8.999619340660528,12.369629406294726,Sally J. Lieber,DEM,112321,331096,33.92399787372847,218775,0,0,2479077.92,2060118.2,1
"BEALL, JIM",1251768,2012,S,15,1453222.3,87161.08,127142.5,0.0,84448.99,311738.93999999994,16195.02,298752.57,14.189293924655981,11.375513179986838,11.7530637836603,0.0,11.343902962424938,12.649921385767806,9.692459066553726,12.607370984701314,Jim Beall,DEM,160451,282796,56.73736545071358,160451,1,0,2477573.99,1024351.6900000002,1
"COTO, JOE",1253525,2012,S,15,1024351.69,30739.58,172343.16,27760.0,205186.3,511339.75000000006,13904.96,436029.04,13.839570472882706,10.333306354019417,12.057242884473402,10.23135141462074,12.231673625917376,13.144789521054278,9.540000890000856,12.985464125617712,Joe Coto,DEM,122345,282796,43.26263454928641,160451,0,0,2477573.99,1453222.3000000003,1
"MONNING, WILLIAM W.",1297947,2012,S,17,1117261.72,68905.13,70742.41,34588.0,195501.5,237843.82,261968.09,369737.04,13.926391356783194,11.140485909963006,11.16680053059872,10.45126208008032,12.183323331012394,12.379369518760624,12.475977981432624,12.820547329248814,Bill Monning,DEM,236213,373049,63.31956391787674,236213,1,0,1117261.72,0.0,1
"BEAMAN, LARRY G.",1345530,2012,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Larry Beaman,REP,136836,373049,36.68043608212326,236213,0,0,1117261.72,1117261.72,1
"JACKSON, HANNAH-BETH",1005197,2012,S,19,1762389.29,9263.19,187708.58,472621.17,286134.95,673806.6199999999,6569.48,955727.89,14.38218099751127,9.133803760756932,12.142645932771215,13.066049437484127,12.564218831661153,13.420698434780176,8.790189960705526,13.770228517626409,Hannah-Beth Jackson,DEM,180780,324599,55.69333238857791,180780,1,0,2226442.58,464053.29000000004,1
"STOKER, MIKE",1319188,2012,S,19,464053.29,670.0,101187.25,210467.07,5219.19,41017.85,15035.0,317543.51,13.047754673751664,6.507277712385013,11.524728039756036,12.257084482812386,8.560097496422406,10.621762616795888,9.61813609542263,12.668370127295926,Mike Stoker,REP,143819,324599,44.30666761142209,180780,0,0,2226442.58,1762389.29,1
"KNIGHT, STEVE",1295329,2012,S,21,444881.43,39288.65,18865.9,6173.39,39386.85,88966.90000000002,90205.0,103714.79,13.005563076206215,10.57869095207418,9.845111338655096,8.72800339875559,10.581187283231802,11.3960196694262,11.409840136886904,11.54940000699875,Steve Knight,REP,153412,266192,57.63208511149847,153412,1,0,444881.43,0.0,1
"MOFFATT, STAR",1345070,2012,S,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Star Moffatt,DEM,112780,266192,42.36791488850153,153412,0,0,444881.43,444881.43,1
"EMMERSON, BILL",1261353,2012,S,23,752374.95,106107.96,17924.64,5416.0,114602.51,159348.92,335383.35000000003,244051.11,13.530990082393847,11.572212345350625,9.793931581584133,8.59711281459211,11.649224985291688,11.978851542288785,12.723029484920785,12.405132949553261,Bill Emmerson,REP,159045,282563,56.286562642667306,159045,1,0,752374.95,0.0,1
"O'DONNELL, MELISSA R.",1345772,2012,S,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Melissa Ruth O'Donnell,DEM,123518,282563,43.7134373573327,159045,0,0,752374.95,752374.95,1
"GONZALES, GILBERT V.",1345773,2012,S,25,230978.58,1267.08,44381.5,150.0,105322.94,30553.710000000006,0.0,151121.52,12.350080257931767,7.144470319606423,10.700577994923973,5.010635294096256,11.564786528146572,10.327241397488335,0.0,11.925839560356676,Gilbert V. Gonzales,REP,137651,350778,39.241628608407595,213127,0,0,786899.61,555921.03,1
"LIU, CAROL",1005704,2012,S,25,555921.03,50431.27,148896.87,7452.5,110717.73,34609.58,188109.88,317498.37,13.228381530771065,10.828366698176241,11.911009197631818,8.916304825552226,11.614739268473695,10.451885801334724,12.144781539162246,12.668227963443437,Carol Liu,DEM,213127,350778,60.758371391592405,213127,1,0,786899.61,230978.57999999996,1
"PAVLEY, FRAN",1005757,2012,S,27,3496029.09,12395.17,422624.24,1996639.89,450857.06,306871.9500000001,46431.08,2882516.36,15.06713833666116,9.425062159582984,12.954238741724039,14.506976270649126,13.01890562811564,12.63418583858133,10.745724341566184,14.874174206738038,Fran Pavley,DEM,197757,369195,53.56437654897819,197757,1,0,5456368.87,1960339.7800000003,1
"ZINK, TODD",1345540,2012,S,27,1960339.78,16948.45,684093.05,942916.41,168815.04,130102.08,4200.0,1812772.95,14.488628373324945,9.73793166319948,13.435849225364054,13.756732915056698,12.036558956700931,11.776074652074563,8.34283980427146,14.410368247476413,Todd Zink,REP,171438,369195,46.43562345102182,197757,0,0,5456368.87,3496029.09,1
"HUFF, ROBERT 'BOB'",1005380,2012,S,29,948111.4,164444.98,55664.7,12144.24,65493.17,295303.64,324280.32,297747.09,13.762227284881856,12.010331325155532,10.927101472765367,9.404610262285976,11.089701141377187,12.595759394103725,12.689363605902686,12.603999713870039,"Robert ""Bob"" Huff",REP,160912,292140,55.08044088450743,160912,1,1,948111.4,0.0,1
"DIAMOND, GREGORY A.",1344287,2012,S,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greg Diamond,DEM,131228,292140,44.919559115492575,160912,0,0,948111.4,948111.4,1
"MILLER, JEFF",1224578,2012,S,31,3272552.31,42748.13,470968.07,1192728.59,155152.34,1002698.25,24403.0,1861597.13,15.0010807613596,10.663080730718107,13.062545578768518,13.991754173101967,11.952162751941328,13.81820517422277,10.102461354543133,14.43694534928446,Jeff Miller,REP,108320,242202,44.72299981007588,133882,0,0,8421234.51,5148682.199999999,1
